name,is_closed,url,review_count,categories,rating,latitude,longitude,price,address1,city,country,state,distance,price_numeric
Pastel Brasil,False,https://www.yelp.com/biz/pastel-brasil-jo%C3%A3o-pessoa-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Fast Food,2.5,-7.1462498,-34.83675,,Principal dos Bancarios,João Pessoa,BR,PB,4856.0,
San Sun Restaurante,False,https://www.yelp.com/biz/san-sun-restaurante-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-7.1209695,-34.8430473,,Rua Maj Salustiano Ribeiro 178,João Pessoa,BR,PB,5115.17,
Lion Crepe Francês,False,https://www.yelp.com/biz/lion-crepe-franc%C3%AAs-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,2.0,-7.1153135,-34.8229332,$$,Av. Almirante Tamandaré 634,João Pessoa,BR,PB,7361.56,2.0
Baiano Self Service,False,https://www.yelp.com/biz/baiano-self-service-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-7.0986896,-34.8430298,,Rua Ernestina Monteiro Pordeus 127,João Pessoa,BR,PB,6811.99,
La Casserolle,False,https://www.yelp.com/biz/la-casserolle-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Latin American,3.5,-7.11526,-34.86108,$$,Praça Assis Chateaubriand,João Pessoa,BR,PB,3947.98,2.0
Bonaparte,False,https://www.yelp.com/biz/bonaparte-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,3.0,-7.0976527,-34.8411582,$,Av Gov Flávio Ribeiro Coutinho 805,João Pessoa,BR,PB,7031.58,1.0
Chinatown,False,https://www.yelp.com/biz/chinatown-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Chinese,5.0,-7.0970201,-34.8346291,,Av. Flávio Ribeiro Coutinho SN,João Pessoa,BR,PB,6689.42,
Tree House,False,https://www.yelp.com/biz/tree-house-cabedelo?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Tapas/Small Plates, Lounges, Fast Food",3.5,-7.02527,-34.848,,R. Projetada,João Pessoa,BR,PB,13485.88,
Churrasquinho do Ivanildo,False,https://www.yelp.com/biz/churrasquinho-do-ivanildo-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Steakhouses, Beer Bar",5.0,-7.0954384,-34.8638222,,"R. José Augusto Trindade, 124",João Pessoa,BR,PB,7031.95,
Gulliver Mar Restaurante,False,https://www.yelp.com/biz/gulliver-mar-restaurante-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Seafood,2.0,-7.145816,-34.804249,,"Av. Cabo Branco, 5160",João Pessoa,BR,PB,8533.68,
La Tavernetta,False,https://www.yelp.com/biz/la-tavernetta-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Italian,4.0,-7.1255102,-34.8237381,,av.cabo branco,João Pessoa,BR,PB,7210.42,
Coelho's Restaurante,False,https://www.yelp.com/biz/coelhos-restaurante-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Brazilian,4.0,-7.1454488,-34.8480297,,Alameda Djalma Coelho 20,João Pessoa,BR,PB,3704.9,
Lanchonete do Amiguinho,False,https://www.yelp.com/biz/lanchonete-do-amiguinho-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,3.0,-7.1375899,-34.8527985,,Av Dom Pedro II s/n,João Pessoa,BR,PB,2477.69,
China in Box,False,https://www.yelp.com/biz/china-in-box-jo%C3%A3o-pessoa-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Chinese,3.0,-7.119908,-34.848367,,"Av. Pres. Epitácio Pessoa, 2458",João Pessoa,BR,PB,4711.92,
McDonald's,False,https://www.yelp.com/biz/mcdonalds-jo%C3%A3o-pessoa-4?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Fast Food, Burgers",2.0,-7.119721,-34.829899,,"Av. Pres. Epitácio Pessoa, 4550",João Pessoa,BR,PB,6435.61,
Mister Pizza,False,https://www.yelp.com/biz/mister-pizza-jo%C3%A3o-pessoa-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,5.0,-7.097815,-34.8416748,,Av. Governador Flávio Ribeiro Coutinho 805 lj 2,João Pessoa,BR,PB,7031.58,
Maison Savoir,False,https://www.yelp.com/biz/maison-savoir-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Cafes,5.0,-7.1214593,-34.8333036,,"R. Armando Vasconcelos, 9",João Pessoa,BR,PB,6020.8,
Fava Praia,False,https://www.yelp.com/biz/fava-praia-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Latin American, Fashion",4.0,-7.114617,-34.8226079,,Av. Almirante Tamandaré,João Pessoa,BR,PB,7412.63,
camarão da praia,False,https://www.yelp.com/biz/camar%C3%A3o-da-praia-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Seafood,5.0,-7.10413,-34.8299,,manaíra,João Pessoa,BR,PB,6689.42,
Recanto do Picui,False,https://www.yelp.com/biz/recanto-do-picui-cabedelos?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Northeastern Brazilian,3.0,-7.040858,-34.844636,,"R. Golfo Sidra, 72",João Pessoa,BR,PB,12437.8,
Doce Encanto Lanchonete e Self Service,False,https://www.yelp.com/biz/doce-encanto-lanchonete-e-self-service-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,3.0,-7.1202765,-34.8821564,,"Rua Pe Meira, 116",João Pessoa,BR,PB,2939.17,
Kibe do Paulista,False,https://www.yelp.com/biz/kibe-do-paulista-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,3.0,-7.1214499,-34.8715897,,Almirante Barroso,João Pessoa,BR,PB,3029.56,
Badionaldo,False,https://www.yelp.com/biz/badionaldo-cabedelo?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Brazilian,3.5,-7.0235701,-34.8305206,,Av. Vitorino Cardoso,João Pessoa,BR,PB,15006.17,
DNapolles,False,https://www.yelp.com/biz/dnapolles-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Italian,4.0,-7.11057,-34.8311615,,Av. João Câncio,João Pessoa,BR,PB,6812.82,
Vila Cariri,False,https://www.yelp.com/biz/vila-cariri-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Bars, Restaurants",3.5,-7.1013441,-34.8386269,$$,"Rua, Francisco Claudino Pereira 500",João Pessoa,BR,PB,6929.05,2.0
Fina Fatia,False,https://www.yelp.com/biz/fina-fatia-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Cafes, Diners",4.0,-7.1139003,-34.826499,$$,Av. Nego 476,João Pessoa,BR,PB,7079.22,2.0
Delta Expresso,False,https://www.yelp.com/biz/delta-expresso-bayeux?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Cafes,2.0,-7.14552478983688,-34.9482574230948,,"Aeroporto Internacional Presidente Castro Pinto, s/n",João Pessoa,BR,PB,7356.14,
Boteco São Gonçalo,False,https://www.yelp.com/biz/boteco-s%C3%A3o-gon%C3%A7alo-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,American (Traditional),4.5,-7.1025801,-34.8338394,,"São Gonçalo, Manaíra",João Pessoa,BR,PB,6931.59,
Bar e Restaurante Pote de Barro,False,https://www.yelp.com/biz/bar-e-restaurante-pote-de-barro-lucena?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,3.0,-6.9321442,-34.8677254,,Av. Beira Mar 2,João Pessoa,BR,PB,20791.06,
Pizzaria D'Nápoles,False,https://www.yelp.com/biz/pizzaria-d-n%C3%A1poles-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Italian,3.0,-7.11532,-34.8610512,,,João Pessoa,BR,PB,4144.99,
Click Sushi,False,https://www.yelp.com/biz/click-sushi-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Japanese, Health Markets",5.0,-7.0970201,-34.8346291,,Av. Flávio Ribeiro Coutinho,João Pessoa,BR,PB,7158.41,
Don'ana,False,https://www.yelp.com/biz/donana-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Steakhouses,3.0,-7.1195102,-34.8282509,,Av. Epitácio Pessoa,João Pessoa,BR,PB,4836.0,
JM Lanches,False,https://www.yelp.com/biz/jm-lanches-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Sandwiches,4.0,-7.14625,-34.83675,,,João Pessoa,BR,PB,4856.0,
Mister Pizza,False,https://www.yelp.com/biz/mister-pizza-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Italian,3.5,-7.1195102,-34.8282509,,Epitácio Pessoa,João Pessoa,BR,PB,4836.0,
Restaurante e Pizzaria Aida,False,https://www.yelp.com/biz/restaurante-e-pizzaria-aida-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,2.0,-7.1433067,-34.8136406,,Av. Cabo Branco 4270,João Pessoa,BR,PB,7521.78,
Salgado dos Bancários,False,https://www.yelp.com/biz/salgado-dos-banc%C3%A1rios-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,3.0,-7.14625,-34.83675,,Bancários,João Pessoa,BR,PB,4856.0,
Dom Spozzito Pizzaria,False,https://www.yelp.com/biz/dom-spozzito-pizzaria-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Pizza,4.0,-7.09436762046382,-34.837345071137,,Rua Fernando Luiz Henriques Santos 1386,João Pessoa,BR,PB,7581.45,
Flamboian Restaurant,False,https://www.yelp.com/biz/flamboian-restaurant-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,5.0,-7.0998416,-34.8362122,,Av. Umbuzeiro 1205,João Pessoa,BR,PB,7216.14,
Vem-ká,False,https://www.yelp.com/biz/vem-k%C3%A1-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,3.0,-7.1463699,-34.8448982,,Oliveiros F Filho,João Pessoa,BR,PB,4015.96,
Vila Cariri Com de Alimentos Ltda,False,https://www.yelp.com/biz/vila-cariri-com-de-alimentos-ltda-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,3.0,-7.101332,-34.8383615,$,Rua Francisco Claudino Pereira 500,João Pessoa,BR,PB,6929.05,1.0
Sr. Costela,False,https://www.yelp.com/biz/sr-costela-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Steakhouses,4.0,-7.0787101,-34.8308411,,Argemiro de Figueiredo,João Pessoa,BR,PB,8714.85,
Pizza Mia,False,https://www.yelp.com/biz/pizza-mia-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Italian,1.5,-7.1255102,-34.8237381,,Av Cabo Branco,João Pessoa,BR,PB,7210.42,
Tia Rita,False,https://www.yelp.com/biz/tia-rita-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,3.0,-7.1102972,-34.823719,,"Av Alm Tamandaré, 23",João Pessoa,BR,PB,7564.11,
Buongustaio,False,https://www.yelp.com/biz/buongustaio-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Italian,4.5,-7.0975399,-34.8393707,$$,Av. Flávio Ribeiro Coutinho,João Pessoa,BR,PB,7531.82,2.0
China Praia Restaurante,False,https://www.yelp.com/biz/china-praia-restaurante-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,5.0,-7.0971719,-34.8344177,,Av Flávio Ribeiro Coutinho 120 Manaíra,João Pessoa,BR,PB,7564.14,
Churrascaria Júnior do Picuí,False,https://www.yelp.com/biz/churrascaria-j%C3%BAnior-do-picu%C3%AD-cabedelo?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Steakhouses,3.0,-6.97895248010581,-34.8347984301865,,"R. Cleto Campêlo, s/n",João Pessoa,BR,PB,19336.13,
Amazonia Mix,False,https://www.yelp.com/biz/amazonia-mix-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,4.0,-7.118854,-34.8237953,,"Av Alm Tamandare, 970",João Pessoa,BR,PB,7105.19,
Palace Grill Restaurante,False,https://www.yelp.com/biz/palace-grill-restaurante-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,3.0,-7.1195007,-34.8256725,,Av Pres Epitácio Pessoa 5000,João Pessoa,BR,PB,6862.99,
Recanto do Peixe na Brasa,False,https://www.yelp.com/biz/recanto-do-peixe-na-brasa-lucena?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Seafood,2.0,-6.964376,-34.8555045581754,,"R. Santo Antônio, s/n",João Pessoa,BR,PB,20458.29,
Lyon,False,https://www.yelp.com/biz/lyon-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,9,"Italian, Creperies",3.5,-7.1153135,-34.8229332,$$,"Av. Almirante Tamandaré 634, Tambaú",João Pessoa,BR,PB,7054.22,2.0
Churrascaria Kowboy,False,https://www.yelp.com/biz/churrascaria-kowboy-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Steakhouses,4.0,-7.1160684,-34.8251076,,"Avenida Ns Navegantes, 750",João Pessoa,BR,PB,7096.49,
Beçaí,False,https://www.yelp.com/biz/be%C3%A7a%C3%AD-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Fast Food,4.0,-7.0787101,-34.8308411,,Av. Argemiro de Figueiredo,João Pessoa,BR,PB,8714.85,
China Taiwan,False,https://www.yelp.com/biz/china-taiwan-jo%C3%A3o-pessoa-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Chinese,4.5,-7.106842,-34.834733,$,Av. João Câncio,João Pessoa,BR,PB,6797.63,1.0
Burger King,False,https://www.yelp.com/biz/burger-king-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Salad, Burgers",4.5,-7.099065,-34.844692,,"Av. Governador Flávio Ribeiro Coutinho, 805",João Pessoa,BR,PB,6665.86,
Mundo dos Pastéis,False,https://www.yelp.com/biz/mundo-dos-past%C3%A9is-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Fast Food,4.5,-7.1090589,-34.8278465,,"R Nicola Porto, 256",João Pessoa,BR,PB,7223.75,
Restaurante Peixada do Amor,False,https://www.yelp.com/biz/restaurante-peixada-do-amor-jo%C3%A3o-pessoa-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Brazilian,2.0,-7.159011,-34.796444,,"R. dos Cajueiros, s/n",João Pessoa,BR,PB,9496.25,
Terraço Bar,False,https://www.yelp.com/biz/terra%C3%A7o-bar-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,3.0,-7.1115956,-34.8241196,,"Rua Coração Jesus, 138",João Pessoa,BR,PB,7442.81,
Dona Coxinha,False,https://www.yelp.com/biz/dona-coxinha-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Restaurants,4.0,-7.1091642,-34.827034,,"Av, Edson Ramalho 230",João Pessoa,BR,PB,7306.14,
Birutas Praia,False,https://www.yelp.com/biz/birutas-praia-cabedelo?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Seafood, Beach Bars",3.0,-7.044201,-34.841294,,"Av. Oceano Atlântico, 878",João Pessoa,BR,PB,12216.58,
Pizza Hut,False,https://www.yelp.com/biz/pizza-hut-jo%C3%A3o-pessoa-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,3.0,-7.0973396,-34.8342133,,Av. Governador Flávio Ribeiro Coutinho 115 lj 37,João Pessoa,BR,PB,7564.25,
Subway,False,https://www.yelp.com/biz/subway-jo%C3%A3o-pessoa-5?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Fast Food, Sandwiches",4.0,-7.098517,-34.84508,$$,"Av. Governador Flávio Ribeiro Coutinho, 805",João Pessoa,BR,PB,6688.34,2.0
Bessa Gril,False,https://www.yelp.com/biz/bessa-gril-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Steakhouses,4.0,-7.0629005,-34.8416328,,"Avenida Artur Monteiro Paiva, 1190",João Pessoa,BR,PB,10106.72,
Ronald Lanches,False,https://www.yelp.com/biz/ronald-lanches-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,3.0,-7.1191239,-34.8290672,,"Rua Silvino Lopes, 739",João Pessoa,BR,PB,6529.0,
Residência do Mário,False,https://www.yelp.com/biz/resid%C3%AAncia-do-m%C3%A1rio-cabedelo?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Seafood,4.0,-6.9928548,-34.8329138,,"Rua Cleto Campelo, 889",João Pessoa,BR,PB,17912.42,
Tartaruga Burger,False,https://www.yelp.com/biz/tartaruga-burger-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Burgers,1.0,-7.1156101,-34.8228607,$,Avenida Almirante Tamandaré,João Pessoa,BR,PB,7335.75,1.0
Bobs,False,https://www.yelp.com/biz/bobs-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,5.0,-7.1140718,-34.822628,,"Avenida Almirante Tamandaré, 512",João Pessoa,BR,PB,7447.45,
Appetito Tratoria,False,https://www.yelp.com/biz/appetito-tratoria-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Italian,2.0,-7.1122899,-34.824131,,"Rua Osório Paes, 35 - Tambaú",João Pessoa,BR,PB,7400.77,
Ultraleve,False,https://www.yelp.com/biz/ultraleve-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Sandwiches,4.0,-7.09731,-34.83571,,Flávio Ribeiro Coutinho,João Pessoa,BR,PB,7055.16,
Lanchonete Posto 6,False,https://www.yelp.com/biz/lanchonete-posto-6-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Diners,3.0,-7.1146002,-34.8226204,,Av. Almirante Tamandaré,João Pessoa,BR,PB,7412.63,
Churrasquinho do Gaúcho,False,https://www.yelp.com/biz/churrasquinho-do-ga%C3%BAcho-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Brazilian, Fast Food",2.0,-7.1146002,-34.8226204,,Av. Almirante Tamandaré 00,João Pessoa,BR,PB,7412.63,
